ID,Label
197191,5.602716469
197192,5.602716469
197193,5.602716469
197194,5.602716469
197195,5.602716469
197196,5.602716469
197197,5.602716469
197198,5.602716469
197199,5.602716469
197200,5.602716469
197201,5.602716469
197202,5.602716469
197203,5.602716469
197204,5.602716469
197205,5.602716469
197206,5.602716469
197207,5.602716469
197208,5.602716469
197209,5.602716469
197210,5.602716469
197211,5.602716469
197212,5.602716469
197213,5.602716469
197214,5.602716469
197215,5.602716469
197216,5.602716469
197217,5.602716469
197218,5.602716469
197219,5.602716469
197220,5.602716469
197221,5.602716469
197222,5.602716469
197223,5.602716469
197224,5.602716469
197225,5.602716469
197226,5.602716469
197227,5.602716469
197228,5.602716469
197229,5.602716469
197230,5.602716469
197231,5.602716469
197232,5.602716469
197233,5.602716469
197234,5.602716469
197235,5.602716469
197236,5.602716469
197237,5.602716469
197238,5.602716469
197239,5.602716469
197240,5.602716469
197241,5.602716469
197242,5.602716469
197243,5.602716469
197244,5.602716469
197245,5.602716469
197246,5.602716469
197247,5.602716469
197248,5.602716469
197249,5.602716469
197250,5.602716469
197251,5.602716469
197252,5.602716469
197253,5.602716469
197254,5.602716469
197255,5.602716469
197256,5.602716469
197257,5.602716469
197258,5.602716469
197259,5.602716469
197260,5.602716469
197261,5.602716469
197262,5.602716469
197263,5.602716469
197264,5.602716469
197265,5.602716469
197266,5.602716469
197267,5.602716469
197268,5.602716469
197269,5.602716469
197270,5.602716469
197271,5.602716469
197272,5.602716469
197273,5.602716469
197274,5.602716469
197275,5.602716469
197276,5.602716469
197277,5.602716469
197278,5.602716469
197279,5.602716469
197280,5.602716469
197281,5.602716469
197282,5.602716469
197283,5.602716469
197284,5.602716469
197285,5.602716469
197286,5.602716469
197287,5.602716469
197288,5.602716469
197289,5.602716469
197290,5.602716469
197291,5.602716469
197292,5.602716469
197293,5.602716469
197294,5.602716469
197295,5.602716469
197296,5.602716469
197297,5.602716469
197298,5.602716469
197299,5.602716469
197300,5.602716469
197301,5.602716469
197302,5.602716469
197303,5.602716469
197304,5.602716469
197305,5.602716469
197306,5.602716469
197307,5.602716469
197308,5.602716469
197309,5.602716469
197310,5.602716469
197311,5.602716469
197312,5.602716469
197313,5.602716469
197314,5.602716469
197315,5.602716469
197316,5.602716469
197317,5.602716469
197318,5.602716469
197319,5.602716469
197320,5.602716469
197321,5.602716469
197322,5.602716469
197323,5.602716469
197324,5.602716469
197325,5.602716469
197326,5.602716469
197327,5.602716469
197328,5.602716469
197329,5.602716469
197330,5.602716469
197331,5.602716469
197332,5.602716469
197333,5.602716469
197334,5.602716469
197335,5.602716469
197336,5.602716469
197337,5.602716469
197338,5.602716469
197339,5.602716469
197340,5.602716469
197341,5.602716469
197342,5.602716469
197343,5.602716469
197344,5.602716469
197345,5.602716469
197346,5.602716469
197347,5.602716469
197348,5.602716469
197349,5.602716469
197350,5.602716469
197351,5.602716469
197352,5.602716469
197353,5.602716469
197354,5.602716469
197355,5.602716469
197356,5.602716469
197357,5.602716469
197358,5.602716469
197359,5.602716469
197360,5.602716469
197361,5.602716469
197362,5.602716469
197363,5.602716469
197364,5.602716469
197365,5.602716469
197366,5.602716469
197367,5.602716469
197368,5.602716469
197369,5.602716469
197370,5.602716469
197371,5.602716469
197372,5.602716469
197373,5.602716469
197374,5.602716469
197375,5.602716469
197376,5.602716469
197377,5.602716469
197378,5.602716469
197379,5.602716469
197380,5.602716469
197381,5.602716469
197382,5.602716469
197383,5.602716469
197384,5.602716469
197385,5.602716469
197386,5.602716469
197387,5.602716469
197388,5.602716469
197389,5.602716469
197390,5.602716469
197391,5.602716469
197392,5.602716469
197393,5.602716469
197394,5.602716469
197395,5.602716469
197396,5.602716469
197397,5.602716469
197398,5.602716469
197399,5.602716469
197400,5.602716469
197401,5.602716469
197402,5.602716469
197403,5.602716469
197404,5.602716469
197405,5.602716469
197406,5.602716469
197407,5.602716469
197408,5.602716469
197409,5.602716469
197410,5.602716469
197411,5.602716469
197412,5.602716469
197413,5.602716469
197414,5.602716469
197415,5.602716469
197416,5.602716469
197417,5.602716469
197418,5.602716469
197419,5.602716469
197420,5.602716469
197421,5.602716469
197422,5.602716469
197423,5.602716469
197424,5.602716469
197425,5.602716469
197426,5.602716469
197427,5.602716469
197428,5.602716469
197429,5.602716469
197430,5.602716469
197431,5.602716469
197432,5.602716469
197433,5.602716469
197434,5.602716469
197435,5.602716469
197436,5.602716469
197437,5.602716469
197438,5.602716469
197439,5.602716469
197440,5.602716469
197441,5.602716469
197442,5.602716469
197443,5.602716469
197444,5.602716469
197445,5.602716469
197446,5.602716469
197447,5.602716469
197448,5.602716469
197449,5.602716469
197450,5.602716469
197451,5.602716469
197452,5.602716469
197453,5.602716469
197454,5.602716469
197455,5.602716469
197456,5.602716469
197457,5.602716469
197458,5.602716469
197459,5.602716469
197460,5.602716469
197461,5.602716469
197462,5.602716469
197463,5.602716469
197464,5.602716469
197465,5.602716469
197466,5.602716469
197467,5.602716469
197468,5.602716469
197469,5.602716469
197470,5.602716469
197471,5.602716469
197472,5.602716469
197473,5.602716469
197474,5.602716469
197475,5.602716469
197476,5.602716469
197477,5.602716469
197478,5.602716469
197479,5.602716469
197480,5.602716469
197481,5.602716469
197482,5.602716469
197483,5.602716469
197484,5.602716469
197485,5.602716469
197486,5.602716469
197487,5.602716469
197488,5.602716469
197489,5.602716469
197490,5.602716469
197491,5.602716469
197492,5.602716469
197493,5.602716469
197494,5.602716469
197495,5.602716469
197496,5.602716469
197497,5.602716469
197498,5.602716469
197499,5.602716469
197500,5.602716469
197501,5.602716469
197502,5.602716469
197503,5.602716469
197504,5.602716469
197505,5.602716469
197506,5.602716469
197507,5.602716469
197508,5.602716469
197509,5.602716469
197510,5.602716469
197511,5.602716469
197512,5.602716469
197513,5.602716469
197514,5.602716469
197515,5.602716469
197516,5.602716469
197517,5.602716469
197518,5.602716469
197519,5.602716469
197520,5.602716469
197521,5.602716469
197522,5.602716469
197523,5.602716469
197524,5.602716469
197525,5.602716469
197526,5.602716469
197527,5.602716469
197528,5.602716469
197529,5.602716469
197530,5.602716469
197531,5.602716469
197532,5.602716469
197533,5.602716469
197534,5.602716469
197535,5.602716469
197536,5.602716469
197537,5.602716469
197538,5.602716469
197539,5.602716469
197540,5.602716469
197541,5.602716469
197542,5.602716469
197543,5.602716469
197544,5.602716469
197545,5.602716469
197546,5.602716469
197547,5.602716469
197548,5.602716469
197549,5.602716469
197550,5.602716469
197551,5.602716469
197552,5.602716469
197553,5.602716469
197554,5.602716469
197555,5.602716469
197556,5.602716469
197557,5.602716469
197558,5.602716469
197559,5.602716469
197560,5.602716469
197561,5.602716469
197562,5.602716469
197563,5.602716469
197564,5.602716469
197565,5.602716469
197566,5.602716469
197567,5.602716469
197568,5.602716469
197569,5.602716469
197570,5.602716469
197571,5.602716469
197572,5.602716469
197573,5.602716469
197574,5.602716469
197575,5.602716469
197576,5.602716469
197577,5.602716469
197578,5.602716469
197579,5.602716469
197580,5.602716469
197581,5.602716469
197582,5.602716469
197583,5.602716469
197584,5.602716469
197585,5.602716469
197586,5.602716469
197587,5.602716469
197588,5.602716469
197589,5.602716469
197590,5.602716469
197591,5.602716469
197592,5.602716469
197593,5.602716469
197594,5.602716469
197595,5.602716469
197596,5.602716469
197597,5.602716469
197598,5.602716469
197599,5.602716469
197600,5.602716469
197601,5.602716469
197602,5.602716469
197603,5.602716469
197604,5.602716469
197605,5.602716469
197606,5.602716469
197607,5.602716469
197608,5.602716469
197609,5.602716469
197610,5.602716469
197611,5.602716469
197612,5.602716469
197613,5.602716469
197614,5.602716469
197615,5.602716469
197616,5.602716469
197617,5.602716469
197618,5.602716469
197619,5.602716469
197620,5.602716469
197621,5.602716469
197622,5.602716469
197623,5.602716469
197624,5.602716469
197625,5.602716469
197626,5.602716469
197627,5.602716469
197628,5.602716469
197629,5.602716469
197630,5.602716469
197631,5.602716469
197632,5.602716469
197633,5.602716469
197634,5.602716469
197635,5.602716469
197636,5.602716469
197637,5.602716469
197638,5.602716469
197639,5.602716469
197640,5.602716469
197641,5.602716469
197642,5.602716469
197643,5.602716469
197644,5.602716469
197645,5.602716469
197646,5.602716469
197647,5.602716469
197648,5.602716469
197649,5.602716469
197650,5.602716469
197651,5.602716469
197652,5.602716469
197653,5.602716469
197654,5.602716469
197655,5.602716469
197656,5.602716469
197657,5.602716469
197658,5.602716469
197659,5.602716469
197660,5.602716469
197661,5.602716469
197662,5.602716469
197663,5.602716469
197664,5.602716469
197665,5.602716469
197666,5.602716469
197667,5.602716469
197668,5.602716469
197669,5.602716469
197670,5.602716469
197671,5.602716469
197672,5.602716469
197673,5.602716469
197674,5.602716469
197675,5.602716469
197676,5.602716469
197677,5.602716469
197678,5.602716469
197679,5.602716469
197680,5.602716469
197681,5.602716469
197682,5.602716469
197683,5.602716469
197684,5.602716469
197685,5.602716469
197686,5.602716469
197687,5.602716469
197688,5.602716469
197689,5.602716469
197690,5.602716469
197691,5.602716469
197692,5.602716469
197693,5.602716469
197694,5.602716469
197695,5.602716469
197696,5.602716469
197697,5.602716469
197698,5.602716469
197699,5.602716469
197700,5.602716469
197701,5.602716469
197702,5.602716469
197703,5.602716469
197704,5.602716469
197705,5.602716469
197706,5.602716469
197707,5.602716469
197708,5.602716469
197709,5.602716469
197710,5.602716469
197711,5.602716469
197712,5.602716469
197713,5.602716469
197714,5.602716469
197715,5.602716469
197716,5.602716469
197717,5.602716469
197718,5.602716469
197719,5.602716469
197720,5.602716469
197721,5.602716469
197722,5.602716469
197723,5.602716469
197724,5.602716469
197725,5.602716469
197726,5.602716469
197727,5.602716469
197728,5.602716469
197729,5.602716469
197730,5.602716469
197731,5.602716469
197732,5.602716469
197733,5.602716469
197734,5.602716469
197735,5.602716469
197736,5.602716469
197737,5.602716469
197738,5.602716469
197739,5.602716469
197740,5.602716469
197741,5.602716469
197742,5.602716469
197743,5.602716469
197744,5.602716469
197745,5.602716469
197746,5.602716469
197747,5.602716469
197748,5.602716469
197749,5.602716469
197750,5.602716469
197751,5.602716469
197752,5.602716469
197753,5.602716469
197754,5.602716469
197755,5.602716469
197756,5.602716469
197757,5.602716469
197758,5.602716469
197759,5.602716469
197760,5.602716469
197761,5.602716469
197762,5.602716469
197763,5.602716469
197764,5.602716469
197765,5.602716469
197766,5.602716469
197767,5.602716469
197768,5.602716469
197769,5.602716469
197770,5.602716469
197771,5.602716469
197772,5.602716469
197773,5.602716469
197774,5.602716469
197775,5.602716469
197776,5.602716469
197777,5.602716469
197778,5.602716469
197779,5.602716469
197780,5.602716469
197781,5.602716469
197782,5.602716469
197783,5.602716469
197784,5.602716469
197785,5.602716469
197786,5.602716469
197787,5.602716469
197788,5.602716469
197789,5.602716469
197790,5.602716469
197791,5.602716469
197792,5.602716469
197793,5.602716469
197794,5.602716469
197795,5.602716469
197796,5.602716469
197797,5.602716469
197798,5.602716469
197799,5.602716469
197800,5.602716469
197801,5.602716469
197802,5.602716469
197803,5.602716469
197804,5.602716469
197805,5.602716469
197806,5.602716469
197807,5.602716469
197808,5.602716469
197809,5.602716469
197810,5.602716469
197811,5.602716469
197812,5.602716469
197813,5.602716469
197814,5.602716469
197815,5.602716469
197816,5.602716469
197817,5.602716469
197818,5.602716469
197819,5.602716469
197820,5.602716469
197821,5.602716469
197822,5.602716469
197823,5.602716469
197824,5.602716469
197825,5.602716469
197826,5.602716469
197827,5.602716469
197828,5.602716469
197829,5.602716469
197830,5.602716469
197831,5.602716469
197832,5.602716469
197833,5.602716469
197834,5.602716469
197835,5.602716469
197836,5.602716469
197837,5.602716469
197838,5.602716469
197839,5.602716469
197840,5.602716469
197841,5.602716469
197842,5.602716469
197843,5.602716469
197844,5.602716469
197845,5.602716469
197846,5.602716469
197847,5.602716469
197848,5.602716469
197849,5.602716469
197850,5.602716469
197851,5.602716469
197852,5.602716469
197853,5.602716469
197854,5.602716469
197855,5.602716469
197856,5.602716469
197857,5.602716469
197858,5.602716469
197859,5.602716469
197860,5.602716469
197861,5.602716469
197862,5.602716469
197863,5.602716469
197864,5.602716469
197865,5.602716469
197866,5.602716469
197867,5.602716469
197868,5.602716469
197869,5.602716469
197870,5.602716469
197871,5.602716469
197872,5.602716469
197873,5.602716469
197874,5.602716469
197875,5.602716469
197876,5.602716469
197877,5.602716469
197878,5.602716469
197879,5.602716469
197880,5.602716469
197881,5.602716469
197882,5.602716469
197883,5.602716469
197884,5.602716469
197885,5.602716469
197886,5.602716469
197887,5.602716469
197888,5.602716469
197889,5.602716469
197890,5.602716469
197891,5.602716469
197892,5.602716469
197893,5.602716469
197894,5.602716469
197895,5.602716469
197896,5.602716469
197897,5.602716469
197898,5.602716469
197899,5.602716469
197900,5.602716469
197901,5.602716469
197902,5.602716469
197903,5.602716469
197904,5.602716469
197905,5.602716469
197906,5.602716469
197907,5.602716469
197908,5.602716469
197909,5.602716469
197910,5.602716469
197911,5.602716469
197912,5.602716469
197913,5.602716469
197914,5.602716469
197915,5.602716469
197916,5.602716469
197917,5.602716469
197918,5.602716469
197919,5.602716469
197920,5.602716469
197921,5.602716469
197922,5.602716469
197923,5.602716469
197924,5.602716469
197925,5.602716469
197926,5.602716469
197927,5.602716469
197928,5.602716469
197929,5.602716469
197930,5.602716469
197931,5.602716469
197932,5.602716469
197933,5.602716469
197934,5.602716469
197935,5.602716469
197936,5.602716469
197937,5.602716469
197938,5.602716469
197939,5.602716469
197940,5.602716469
197941,5.602716469
197942,5.602716469
197943,5.602716469
197944,5.602716469
197945,5.602716469
197946,5.602716469
197947,5.602716469
197948,5.602716469
197949,5.602716469
197950,5.602716469
197951,5.602716469
197952,5.602716469
197953,5.602716469
197954,5.602716469
197955,5.602716469
197956,5.602716469
197957,5.602716469
197958,5.602716469
197959,5.602716469
197960,5.602716469
197961,5.602716469
197962,5.602716469
197963,5.602716469
197964,5.602716469
197965,5.602716469
197966,5.602716469
197967,5.602716469
197968,5.602716469
197969,5.602716469
197970,5.602716469
197971,5.602716469
197972,5.602716469
197973,5.602716469
197974,5.602716469
197975,5.602716469
197976,5.602716469
197977,5.602716469
197978,5.602716469
197979,5.602716469
197980,5.602716469
197981,5.602716469
197982,5.602716469
197983,5.602716469
197984,5.602716469
197985,5.602716469
197986,5.602716469
197987,5.602716469
197988,5.602716469
197989,5.602716469
197990,5.602716469
197991,5.602716469
197992,5.602716469
197993,5.602716469
197994,5.602716469
197995,5.602716469
197996,5.602716469
197997,5.602716469
197998,5.602716469
197999,5.602716469
198000,5.602716469
198001,5.602716469
198002,5.602716469
198003,5.602716469
198004,5.602716469
198005,5.602716469
198006,5.602716469
198007,5.602716469
198008,5.602716469
198009,5.602716469
198010,5.602716469
198011,5.602716469
198012,5.602716469
198013,5.602716469
198014,5.602716469
198015,5.602716469
198016,5.602716469
198017,5.602716469
198018,5.602716469
198019,5.602716469
198020,5.602716469
198021,5.602716469
198022,5.602716469
198023,5.602716469
198024,5.602716469
198025,5.602716469
198026,5.602716469
198027,5.602716469
198028,5.602716469
198029,5.602716469
198030,5.602716469
198031,5.602716469
198032,5.602716469
198033,5.602716469
198034,5.602716469
198035,5.602716469
198036,5.602716469
198037,5.602716469
198038,5.602716469
198039,5.602716469
198040,5.602716469
198041,5.602716469
198042,5.602716469
198043,5.602716469
198044,5.602716469
198045,5.602716469
198046,5.602716469
198047,5.602716469
198048,5.602716469
198049,5.602716469
198050,5.602716469
198051,5.602716469
198052,5.602716469
198053,5.602716469
198054,5.602716469
198055,5.602716469
198056,5.602716469
198057,5.602716469
198058,5.602716469
198059,5.602716469
198060,5.602716469
198061,5.602716469
198062,5.602716469
198063,5.602716469
198064,5.602716469
198065,5.602716469
198066,5.602716469
198067,5.602716469
198068,5.602716469
198069,5.602716469
198070,5.602716469
198071,5.602716469
198072,5.602716469
198073,5.602716469
198074,5.602716469
198075,5.602716469
198076,5.602716469
198077,5.602716469
198078,5.602716469
198079,5.602716469
198080,5.602716469
198081,5.602716469
198082,5.602716469
198083,5.602716469
198084,5.602716469
198085,5.602716469
198086,5.602716469
198087,5.602716469
198088,5.602716469
198089,5.602716469
198090,5.602716469
198091,5.602716469
198092,5.602716469
